,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
219,7.455360897050138,"[4.289077605359706, 17, 3.8240811016310916, 376, 446]"
220,2.111677037013333,"[4.709751379842245, 5, 0.8766276800009289, 209, 241]"
221,4.2116363463114865,"[2.3697413991157594, 20, 1.6975955309973731, 159, 328]"
222,6.944759002817234,"[0.4440319568437515, 6, 2.8623968250593057, 180, 146]"
223,4.09979073384131,"[2.597950824934248, 2, 1.2882824493386704, 450, 310]"
224,10.700162736945614,"[4.176865633282269, 13, 4.780406801470199, 13, 293]"
225,7.798146895370284,"[0.331012359386912, 5, 0.692657595847523, 458, 347]"
226,11.65549981677606,"[0.13189268508708513, 11, 5.367737152963832, 305, 354]"
227,10.94779757989865,"[1.4744262088877509, 2, 4.220549299735395, 148, 464]"
228,13.132103495823426,"[2.967180389780824, 2, 5.377087463554596, 336, 473]"
229,2.7337494731028515,"[1.8468950139907752, 12, 1.1212920233422792, 430, 107]"
230,12.366720341231128,"[2.3357976020551563, 22, 3.120023828847693, 344, 338]"
231,12.381888118421102,"[2.1196635712782013, 23, 4.170614819800722, 109, 410]"
232,2.0887366056771652,"[1.8120279663144978, 7, 2.5879788042960046, 84, 258]"
233,3.165160433294804,"[4.3596472110734945, 9, 2.2045390710189787, 439, 332]"
234,12.973715412550003,"[4.788129824195332, 23, 3.000043432680622, 368, 23]"
235,2.4545102080818477,"[1.9369997284818803, 8, 2.737892345203758, 363, 418]"
236,5.083763569249378,"[4.542399112282369, 13, 3.0899866043469317, 353, 491]"
237,9.137240387652724,"[1.2626768832485586, 6, 5.042304883771541, 427, 451]"
238,5.324421402915581,"[2.263451919287527, 22, 2.208091021204802, 378, 406]"
239,3.0008886892339257,"[2.3329251455425437, 10, 1.9675874220037202, 81, 293]"
240,7.8402934762521515,"[4.36046738839515, 14, 3.4287028411702964, 371, 105]"
241,6.065824857317659,"[3.304634299116505, 25, 0.8479745968664694, 110, 27]"
242,13.061559678954085,"[0.4584798609558055, 23, 2.9025410252236785, 29, 368]"
243,3.960471656480549,"[1.6910340055085566, 21, 2.889184280651213, 112, 156]"
244,11.786204795607686,"[2.2538899809571737, 24, 3.811053385881284, 386, 85]"
245,14.887297001309253,"[0.3066441015540852, 7, 4.784021392981188, 448, 461]"
246,4.764151070006072,"[1.096355673825361, 22, 0.6429034937269053, 125, 407]"
247,11.41239943053998,"[2.241362614767551, 17, 4.642136831473978, 137, 462]"
248,7.9062496980123855,"[4.312495266221767, 8, 4.6714923621329225, 226, 316]"
249,6.598961537033192,"[3.8968188154679058, 1, 2.8288463008061555, 343, 10]"
250,15.245983474420488,"[0.19785897095795196, 24, 3.843320506246023, 426, 186]"
251,3.1636635797390324,"[3.65832492021659, 13, 0.6266864892678393, 459, 415]"
252,6.6725284258002135,"[3.8592277504298997, 5, 5.080973313598406, 488, 370]"
253,5.8593197759528435,"[4.621297986468668, 21, 1.1537172414820303, 247, 72]"
254,10.911288005948391,"[0.48613160328328664, 8, 3.63138375051383, 335, 435]"
255,9.679900014831867,"[3.088206519552696, 22, 2.7538275512785284, 190, 202]"
256,4.352507938298444,"[1.4734480382164707, 15, 2.7157939660474035, 484, 370]"
257,8.806967698889789,"[3.2568565907444977, 1, 1.6921154350756589, 413, 283]"
258,6.9698508966290005,"[2.4421671184443623, 11, 4.106298311700759, 98, 6]"
259,6.361320217741123,"[0.8429600669420706, 17, 0.5744259682912951, 397, 182]"
260,5.737416527837322,"[1.3549313085679933, 6, 0.6506145811808468, 495, 104]"
261,2.656891441533464,"[3.28978115981531, 12, 1.400237470265767, 266, 103]"
262,3.449213036622223,"[3.304839220937617, 3, 4.372993195787149, 30, 103]"
263,17.821809845097317,"[0.46061633296322424, 24, 5.1750602977903775, 202, 432]"
264,4.186175788805333,"[1.5095378627732532, 7, 2.0880528812853125, 306, 291]"
265,11.524374549097425,"[0.17065940851952077, 16, 2.5884422757148116, 78, 396]"
266,10.16467139670057,"[3.2609069663259027, 12, 5.046359068503083, 244, 176]"
267,7.934604941564922,"[3.4240397178213646, 1, 4.783103026136225, 325, 19]"
268,8.825388601738634,"[3.7909920372598624, 14, 4.414603789620967, 13, 490]"
269,6.170762322536463,"[2.606078996298222, 1, 1.4683158252093351, 27, 365]"
270,12.531914709749008,"[0.3090805688653575, 12, 2.781060829116443, 216, 319]"
271,10.24799765067147,"[2.9852421718389905, 2, 4.027851578484544, 436, 194]"
272,5.075943334363167,"[2.8886291005516425, 14, 3.744844427912727, 377, 310]"
273,6.486664059542155,"[2.962561160414314, 1, 1.5067043858485005, 192, 384]"
274,8.099430502779095,"[2.3109499118709773, 19, 3.7965395363015357, 427, 281]"
275,2.4046402858620852,"[3.0504175981712347, 3, 2.7331175580075264, 449, 431]"
276,17.183363,"[2.654867150305132, 6, 1.8083051718128715, 238, 0]"
277,12.708132041608376,"[4.626497067187535, 13, 5.114294310196016, 304, 476]"
278,4.501483982875505,"[4.115147995439229, 16, 2.125109679473676, 338, 215]"
279,14.406840674581114,"[3.947294561550174, 20, 5.2655845245454795, 494, 473]"
280,16.12425642487832,"[4.075826535056193, 23, 3.887198786841947, 269, 476]"
281,16.00021518642017,"[0.14063329046160722, 22, 5.230376661773457, 207, 207]"
282,9.262044668487587,"[2.25789427126662, 15, 4.893455835792856, 284, 259]"
283,19.547117243548765,"[3.947394852179581, 19, 5.197470900586077, 239, 146]"
284,6.862277056210691,"[4.959668936184881, 15, 2.5099087939807996, 85, 413]"
285,10.18393830620998,"[1.583467358051298, 25, 4.520837063915637, 18, 397]"
286,8.804946795626575,"[1.0042489076875236, 1, 2.339158785798835, 29, 274]"
287,2.3819452007681012,"[3.089716917650129, 7, 1.927048506127023, 180, 313]"
288,8.223162162138738,"[1.4631292580535042, 7, 2.949348671773623, 79, 92]"
289,7.714974540152021,"[2.7067036648984257, 20, 2.301508693955064, 280, 330]"
290,5.448654762399427,"[1.0557762859568005, 19, 2.706362484337894, 31, 71]"
291,3.5010939606488405,"[2.3552286215058156, 3, 1.4483517245253017, 245, 379]"
292,8.436613423544937,"[3.7848906678702425, 10, 4.829312351181093, 169, 83]"
293,9.817129860372349,"[3.442901395935372, 14, 5.35442565231169, 424, 96]"
294,12.039550550873038,"[0.9321407258946316, 10, 3.765959818950583, 498, 293]"
295,7.510132101250671,"[3.1881757003735505, 7, 3.9420674399081963, 21, 18]"
296,2.7482618611217857,"[1.0703821285675095, 17, 1.2136752061648943, 447, 219]"
297,13.503302758162251,"[3.9721183805990026, 21, 4.730377334712415, 196, 32]"
298,10.772539186490997,"[3.807906565650247, 24, 3.165058758886368, 471, 249]"
299,3.7904031768628808,"[3.5589833176432477, 24, 0.6126233594548853, 36, 115]"
300,3.932827237114563,"[2.5086191744423334, 14, 3.70158968613565, 463, 348]"
301,13.427581627441704,"[0.9927148171265261, 20, 3.2564003779711106, 347, 143]"
302,16.87456677472906,"[4.615956959031337, 22, 5.013759474391979, 477, 335]"
303,7.416019056145297,"[4.14886892160343, 22, 1.452465610832217, 22, 93]"
304,8.185878709964406,"[3.085917074090032, 19, 3.8701176658064225, 427, 138]"
305,5.695409316097689,"[1.3508253898895177, 23, 4.209192262039575, 110, 74]"
306,3.968184382197929,"[4.627411555336709, 14, 2.3293139970665293, 250, 360]"
307,4.092279040987168,"[1.8097795406591863, 14, 0.5607662202800424, 407, 470]"
308,4.609304632694517,"[4.317389399969954, 1, 1.4238506106228057, 135, 469]"
309,4.323027835584664,"[1.329198423098421, 5, 1.1099291621125065, 417, 65]"
310,3.0525510325289797,"[4.816036217901998, 10, 0.5915019333105133, 314, 277]"
311,2.091422983017562,"[2.730795061974368, 18, 1.3667345363304597, 328, 405]"
312,5.077729886715285,"[2.5236166705236567, 24, 2.4984070948668853, 447, 258]"
313,10.70881111568566,"[0.5765352143578333, 18, 4.654409556474291, 24, 103]"
314,3.8642388757417354,"[3.3394182583112886, 2, 2.393907111321052, 420, 462]"
315,3.8873005258359354,"[3.628198242425814, 18, 0.5815111150044279, 252, 480]"
316,3.5096726560423512,"[2.834085967105242, 7, 0.6732678155047263, 98, 98]"
317,10.55783915778801,"[1.096778605665821, 20, 1.5123440871869858, 417, 4]"
318,2.8077250549193113,"[4.503366515267295, 10, 0.7148577782058697, 245, 412]"
319,2.133825361603088,"[4.77493662099317, 7, 1.2739020521361328, 64, 182]"
320,3.2292935464383263,"[1.4703324566882088, 19, 0.787063704387915, 327, 353]"
321,13.75085020741136,"[0.5953625213721289, 17, 4.564042749238154, 236, 266]"
322,4.502417396378032,"[0.4843742193866092, 19, 1.2594079900843966, 257, 38]"
323,1.6657431097817454,"[3.8218282394410856, 13, 1.8176425059075034, 490, 264]"
324,1.3987089391549057,"[4.485513075446931, 7, 1.307017207748479, 434, 244]"
325,11.401544811825717,"[3.853352609184697, 21, 3.197091862632485, 128, 206]"
326,12.582214382033293,"[3.399501505512205, 23, 5.480275857640574, 348, 19]"
327,12.882770739632614,"[4.486978561563342, 21, 4.49840027187171, 116, 74]"
328,7.5095307266042255,"[0.7691361765239806, 20, 2.6738698080886114, 420, 279]"
329,7.707551091599592,"[4.955150611548682, 23, 1.7800292442538261, 238, 51]"
330,15.609044489534408,"[2.184372350697408, 22, 3.911867242237449, 282, 38]"
331,8.696490607315221,"[1.3939058143704948, 2, 5.021273989297863, 168, 79]"
332,14.905327895693882,"[3.7084822323196756, 21, 4.134373790978998, 260, 206]"
333,13.72961471848459,"[0.9643147025618243, 21, 4.936308288184522, 242, 194]"
334,5.820982558936592,"[2.0629234713427875, 3, 3.1494233931740863, 252, 152]"
335,18.2518313067034,"[1.5467834135857537, 4, 5.458932843258083, 23, 264]"
336,5.067583612607686,"[4.237499476951791, 17, 1.7131587362256422, 446, 346]"
