,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
497,3.720351633,"[2.3746340959079912, 16, 2.9756898276519115, 527, 471]"
282,3.736455724,"[1.2259970933990003, 15, 1.0363411233933106, 537, 461]"
288,3.743678534,"[2.247404751365285, 12, 2.9448245675552345, 482, 453]"
59,3.74482753,"[1.2743805309702156, 20, 1.0200226464553435, 497, 537]"
204,3.746963612,"[2.1311762776414813, 14, 2.581726805606383, 507, 530]"
203,3.790926535,"[2.9615817912731948, 16, 1.7225536144079316, 512, 456]"
239,3.801070974,"[1.6932950139913592, 14, 2.214984125081117, 483, 493]"
162,3.81799588,"[1.0637861978964338, 11, 1.331562901815183, 543, 523]"
487,3.830292098,"[1.9245244672832356, 17, 1.900373006898734, 483, 479]"
387,3.856126293,"[1.4581354311434347, 14, 2.807984205602096, 453, 540]"
137,3.877874863,"[1.073187511279089, 18, 2.1718509562049517, 469, 455]"
296,3.881494356,"[2.839294719161564, 17, 2.2196861867432807, 460, 537]"
2,3.899024317,"[2.3489267805452236, 13, 2.688042169145538, 549, 507]"
64,3.918955167,"[1.4189003483108151, 10, 1.3472300373237016, 451, 483]"
415,3.937696293,"[1.3716341143543334, 13, 2.4494323711171155, 494, 465]"
51,3.939182951,"[2.2987172366826645, 19, 1.3631892437608857, 525, 495]"
190,3.960404215,"[2.691291782335284, 17, 2.6693875061075274, 466, 518]"
53,3.995956527,"[2.8666047368649914, 18, 1.8257523810273133, 456, 459]"
259,4.017108287,"[2.94187631883553, 19, 1.481488549259248, 467, 496]"
126,4.02386813,"[1.0598150819509726, 18, 1.4712088667022845, 540, 475]"
97,4.027348744,"[1.5179839503542008, 13, 2.268626362581442, 540, 527]"
129,4.030485813,"[2.3797999528420575, 19, 2.4393804648027815, 500, 479]"
378,4.032291178,"[1.1591080045828812, 14, 2.1737340458514556, 502, 539]"
15,4.032636713,"[1.613822290738049, 19, 1.9976436467867051, 533, 523]"
457,4.051846858,"[1.307440388535099, 13, 2.933438719219069, 477, 496]"
219,4.064872579,"[2.6106912132578097, 19, 2.344023044783995, 473, 497]"
88,4.069544695,"[1.587944158016016, 14, 2.0682837266499217, 533, 528]"
6,4.08236287,"[1.880773164852957, 14, 2.39899520081333, 507, 468]"
148,4.093085617,"[1.0907394625337519, 12, 1.3274968826680833, 542, 515]"
478,4.107024959,"[2.977936429741374, 20, 1.4263609200539737, 495, 518]"
275,4.12444541,"[1.1383522256292689, 17, 2.3283899262868166, 453, 535]"
443,4.157126255,"[2.166700765457693, 17, 2.7016498703267016, 531, 461]"
466,4.178200741,"[2.230675887767359, 13, 2.6512468070338118, 545, 530]"
436,4.190052834,"[2.3294834840655874, 12, 2.15159813766462, 493, 523]"
42,4.1954808,"[1.0605523452713812, 18, 2.997692386424773, 487, 521]"
391,4.254948693,"[2.3730065075542885, 14, 2.9888889604250535, 508, 465]"
454,4.25952102,"[1.2105201891439468, 14, 1.37694494113618, 452, 524]"
232,4.277212373,"[1.272612805279257, 16, 2.45765089488657, 453, 460]"
467,4.285626232,"[2.9644647563403543, 19, 2.1365977054865333, 488, 534]"
418,4.290320806,"[2.10760054284541, 18, 2.4453965967118267, 521, 488]"
413,4.291554926,"[2.222043506397675, 14, 2.8741246358636547, 550, 450]"
191,4.297052131,"[1.120171208791807, 17, 1.1455999356138111, 504, 534]"
367,4.301657965,"[1.840476297886946, 14, 2.3832603226457314, 497, 462]"
498,4.312908175,"[2.204491839254887, 13, 2.8996517363274377, 468, 510]"
388,4.336407331,"[1.127785198325519, 14, 2.526096094536417, 537, 470]"
340,4.337784012,"[2.1546599529225365, 16, 2.256658187007833, 549, 476]"
104,4.35705199,"[1.1391748238951853, 19, 1.0195215165791365, 481, 454]"
95,4.404464726,"[1.2552457113470668, 15, 2.3786703967939826, 471, 488]"
433,4.42053663,"[1.6047435326654247, 11, 2.9985120976276103, 471, 504]"
152,4.459940182,"[2.6899262654163008, 19, 2.186715508955028, 484, 515]"
494,4.464577374,"[1.3874817206543222, 12, 2.264731075761918, 529, 527]"
346,4.472437232,"[1.0623003743879063, 10, 1.6120293867718951, 461, 538]"
308,4.479311987,"[1.8344606432285449, 16, 2.6012779935068213, 541, 538]"
317,4.502558803,"[2.0968089457863712, 15, 2.8821834135369473, 518, 513]"
127,4.517652064,"[2.421825061847671, 20, 1.5360832791497443, 540, 472]"
181,4.544081533,"[1.0581491148011697, 12, 1.4114530292573542, 485, 497]"
84,4.619219964,"[1.971166879239308, 15, 2.572009719993038, 484, 507]"
425,4.624397166,"[2.6938688554224326, 19, 1.8726909527690958, 536, 496]"
150,4.63435275,"[1.478634220666593, 17, 2.3831836563518216, 548, 550]"
145,4.673389069,"[1.4527164363346614, 12, 2.155082623328491, 507, 475]"
36,4.684193504,"[2.1661419730110314, 14, 2.9745955483568736, 465, 480]"
470,4.685049582,"[1.6886935865898018, 18, 2.1501547036922775, 453, 504]"
133,4.721074135,"[2.787046211869548, 11, 2.719440016598302, 526, 514]"
412,4.78866326,"[1.8813361390301595, 16, 2.812969516298281, 545, 483]"
116,4.788911706,"[2.695853297232096, 18, 2.3088907350707553, 520, 527]"
297,4.793529547,"[1.0779368572933012, 10, 1.8471694857453227, 479, 454]"
25,4.818860548,"[2.5869672939550847, 19, 2.6641199716160515, 502, 513]"
198,4.863501992,"[1.0447189030538582, 20, 2.8820699915183488, 525, 540]"
380,4.872735423,"[2.360548060975185, 16, 2.3858359265370055, 455, 489]"
102,4.901721249,"[2.7057484399109946, 11, 2.708448340647589, 456, 485]"
109,4.905445498,"[1.2940982039471685, 15, 2.461034261557018, 547, 541]"
205,4.954214989,"[2.278168463102838, 20, 2.8555813690076572, 543, 495]"
345,4.981988435,"[1.2424496486865315, 15, 2.7461488026983125, 473, 529]"
441,5.004304082,"[2.0135106686127067, 19, 2.6080224181335057, 536, 487]"
356,5.044854609,"[1.2272758529440773, 16, 2.482989629965865, 478, 462]"
376,5.094928977,"[1.697953603578278, 20, 2.190828548908031, 510, 486]"
165,5.10887405,"[2.581220381258169, 13, 2.506381269798442, 539, 525]"
253,5.109365429,"[2.8307621990067062, 19, 2.3182178519208723, 466, 470]"
363,5.161928317,"[2.888754881950602, 12, 2.368693858791219, 543, 483]"
343,5.178002268,"[1.1615539774761223, 13, 2.9934518730173583, 461, 490]"
447,5.232332522,"[2.0284887756267107, 18, 2.6677287035724584, 475, 513]"
144,5.31951029,"[2.3353456324708923, 16, 2.7109665512505616, 543, 512]"
358,5.34375215,"[2.381335511804209, 17, 2.3690860807591023, 535, 517]"
132,5.350847661,"[2.56215239337586, 16, 2.4411618246946, 536, 530]"
55,5.3632057,"[2.0069194670409383, 11, 2.8271858294557006, 512, 515]"
426,5.372633114,"[1.727107665896968, 19, 2.499611557558926, 458, 512]"
336,5.375798359,"[2.59520389044818, 20, 2.1945728311489603, 486, 521]"
52,5.42284207,"[1.7859140627191907, 19, 2.974012871615077, 482, 506]"
291,5.42532636,"[1.2886750157674987, 12, 2.771515036549289, 543, 508]"
17,5.466722746,"[2.421411794279842, 17, 2.6991229852967153, 520, 526]"
45,5.484266205,"[2.0035368161845923, 20, 2.467445704880369, 461, 539]"
180,5.491553707,"[1.1608103477022431, 14, 2.2119635540062776, 499, 492]"
382,5.495033134,"[2.7898864942517108, 15, 2.5660568642341945, 466, 532]"
351,5.542217877,"[1.1875065666884488, 18, 2.429091878703231, 502, 509]"
365,5.543444865,"[1.614019613296386, 18, 2.830151353963851, 542, 522]"
430,5.561677591,"[2.694565354788519, 19, 2.4654626286295604, 480, 469]"
172,5.611644875,"[1.2416517130063431, 13, 2.6198145417226426, 500, 482]"
241,5.628491305,"[2.576554083706898, 12, 2.72260534887068, 477, 522]"
74,5.688274394,"[2.5790168398725273, 17, 2.9721614849598126, 476, 501]"
68,5.71983747,"[2.219072597497923, 14, 2.7866699441960963, 537, 453]"
86,5.745994592,"[1.386243846142118, 16, 2.495702771100472, 491, 502]"
98,5.817565409,"[2.06146037973706, 15, 2.937108401451383, 505, 520]"
40,5.827380813,"[2.070931766165101, 14, 2.9249830255178977, 502, 548]"
223,5.980254247,"[2.2301669790701037, 17, 2.8760140967539414, 457, 516]"
195,5.996251636,"[1.0346003040509788, 18, 1.84558220537546, 482, 493]"
481,6.002417259,"[1.2620513824797839, 19, 2.560253587633072, 536, 466]"
264,6.019853818,"[2.8505035378762784, 17, 2.4536033656053675, 507, 464]"
60,6.024048312,"[2.1947808727254046, 17, 2.957547372162848, 484, 459]"
480,6.152119181,"[2.816322609918256, 15, 2.8752493140680135, 454, 496]"
22,6.153008635,"[2.977294238501414, 18, 2.8374763239292897, 468, 495]"
277,6.276167551,"[1.3534254367986651, 11, 2.978277902470939, 543, 495]"
231,6.307589617,"[2.1314406151030276, 11, 2.7248030462633377, 467, 508]"
422,6.40422199,"[2.270316717971311, 19, 2.7174782485446847, 498, 549]"
7,6.411863676,"[2.4988649970677437, 14, 2.9732651593558055, 545, 536]"
406,6.435886073,"[2.6999277012726544, 19, 2.069338514327127, 520, 459]"
57,6.471430104,"[1.3199470439856906, 18, 2.604634168853427, 539, 549]"
230,6.550566363,"[1.876804969051767, 18, 2.574652406180424, 525, 525]"
404,6.604092281,"[1.7491434926793148, 17, 2.6392635019890323, 454, 541]"
468,6.710587499,"[1.6941450259893038, 15, 2.492466839172426, 518, 480]"
485,6.755636511,"[1.3287971174033846, 13, 2.8210761522263335, 480, 484]"
306,6.758170009,"[1.2015142394458727, 17, 2.7421126836495864, 526, 545]"
298,6.785715464,"[2.982253367702663, 20, 2.7544304210031267, 521, 466]"
398,6.909367535,"[2.1741430376339084, 19, 2.5773245651675025, 547, 508]"
489,6.941772874,"[2.673182549723018, 19, 2.7536879402450496, 497, 540]"
323,7.073179154,"[2.438979736506469, 17, 2.9071584448814214, 526, 469]"
490,7.430899942,"[1.422557319838806, 12, 2.675022650903201, 519, 523]"
353,7.457401085,"[2.0276644261871457, 17, 2.822707668316544, 506, 539]"
271,7.471982888,"[2.7546892773100966, 20, 2.779913788058137, 477, 491]"
483,7.502950877,"[1.4967106555521301, 15, 2.684132498799873, 459, 524]"
207,7.507533512,"[1.0903867700746637, 19, 2.6584919637899844, 477, 539]"
269,7.513648153,"[2.6233823341008735, 19, 2.6452709263311416, 460, 501]"
135,7.639630806,"[1.6897778323119623, 15, 2.739795557825882, 510, 506]"
12,7.641039656,"[1.105236711273779, 12, 2.845545540971737, 490, 505]"
419,7.667088397,"[2.827708877444717, 16, 2.6249152120214063, 505, 512]"
491,7.795675526,"[1.01961884708595, 20, 2.516757316083937, 508, 528]"
276,7.895527184,"[2.3696299546317867, 15, 2.452493723916925, 450, 503]"
434,7.941448303,"[2.7719838279016633, 19, 2.646702229704329, 501, 535]"
20,7.98530316,"[1.6806164460936124, 19, 2.4904342780611817, 515, 490]"
247,8.193126178,"[1.5283113041511491, 17, 2.9635869378018174, 452, 461]"
445,8.354563774,"[2.5921580853476565, 20, 2.3265499134352794, 451, 486]"
446,9.0200746,"[1.6598258549386875, 18, 2.9544050270551327, 468, 521]"
122,9.749611395,"[2.449342119488862, 19, 2.6218688328618427, 452, 484]"
199,9.901138944,"[1.3967982161532317, 19, 2.8688846502702128, 527, 539]"
209,9.969505466,"[2.0094498005158514, 19, 2.6335495145731933, 546, 503]"
324,10.48010933,"[2.62830954953181, 17, 2.9677635209834765, 543, 475]"
255,10.78681202,"[2.560610537362132, 18, 2.862167427345769, 464, 543]"
222,12.02580365,"[2.695688389536745, 18, 2.7746432502567218, 535, 518]"
