,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
217,10.00889425,"[0.053722886717749205, 3, 0.19243018944151802, 2.3966734274939347]"
591,10.0418005,"[0.9117771229077372, 3, 2.3292427443656165, 45.4345230953917]"
675,10.05458175,"[0.23438160983564288, 4, 0.39240222631039334, 30.820021342131405]"
503,10.0559255,"[0.7797074281695173, 4, 0.2654276812823193, 28.36389871742766]"
982,10.06645675,"[0.052520213540180834, 2, 0.21504534008647602, 43.084893931667004]"
504,10.06726925,"[0.49121456879745545, 4, 4.783973716830135, 5.523719072802992]"
442,10.0758005,"[0.47844600268339826, 5, 3.136448923885931, 42.69328630541016]"
933,10.07651925,"[0.7317195738842122, 5, 4.880164216378745, 38.872133829043044]"
793,10.11120675,"[0.25111889464712445, 3, 4.732398083646271, 8.82828971347724]"
696,10.120488,"[0.40096326238415614, 4, 3.493029894479577, 3.320889738207101]"
261,10.121363,"[0.5400922797259762, 5, 0.24562791745181645, 3.894025102960009]"
579,10.126988,"[0.8869497200679237, 3, -0.16177166604979054, 1.5991660516851862]"
200,10.146863,"[0.43443107060774105, 2, 4.137223361708627, 0.42492506288837617]"
962,10.15751925,"[0.5151904405485169, 4, 4.391881398542639, 1.9973379954105368]"
519,10.15845675,"[0.16897882305378717, 5, 2.284459128390059, 6.2988479081363415]"
716,10.167863,"[0.26007299109140675, 5, 4.224810445287491, 15.068695645843375]"
615,10.173113,"[0.45381053014803185, 4, 0.9457688800089843, 22.186711388600983]"
925,10.19851925,"[0.2594568829839822, 5, 2.69888232307582, 9.770048893363395]"
82,10.2006755,"[0.5371434320133499, 3, 0.4761906390644117, 30.551302043758767]"
118,10.20783175,"[0.008919441571967935, 6, -0.1909256767359263, 42.453981285786604]"
731,10.21876925,"[0.19353712137959012, 4, 4.969295893063852, 43.72024878950864]"
492,10.2395505,"[0.19640284924193574, 2, 0.8977830637904867, 21.149161399282086]"
622,10.24270675,"[0.09532217858223048, 4, 1.888363007264787, 6.316782356686219]"
942,10.245738,"[0.1588076973518086, 4, 3.603463437206644, 14.728015379349376]"
843,10.287988,"[0.06827432170128467, 3, 0.07979183310299776, 43.898489410899636]"
161,10.290113,"[0.9004356102618088, 3, 3.1884253920777232, 9.388486453967257]"
330,10.295988,"[0.05069148721320234, 5, 0.9030375953329379, 25.34074635823689]"
593,10.31151925,"[0.24974149869725412, 2, 4.845748164461783, 10.936243063044124]"
171,10.332863,"[0.6222534898041596, 5, -0.3669948753095562, 40.829172647639176]"
167,10.33376925,"[0.9498152690801034, 3, -0.13829492558870754, 20.686905169383902]"
916,10.33976925,"[0.47361518152642995, 4, -0.267879650884307, 42.840240607667845]"
359,10.356113,"[0.15799197857477135, 2, 3.067057724089269, 9.75561837147542]"
125,10.35658175,"[0.580131979766446, 3, -0.3224717464207906, 45.19234639992825]"
792,10.35945675,"[0.7304370332639388, 5, -0.16774494289682246, 17.444352898009054]"
654,10.36464425,"[0.43081556085526435, 6, -0.3370334197714925, 39.160913939738286]"
625,10.3685505,"[0.08571689350625553, 3, -0.4577480696047523, 5.074723260436177]"
536,10.383613,"[0.10863092982598521, 2, -0.37112038567058403, 10.970290707574822]"
647,10.384488,"[0.7618334630818263, 4, 0.2075533437094682, 21.418931183615577]"
67,10.409988,"[0.17370981980217842, 4, 1.200692961431411, 13.911807335337448]"
11,10.42133175,"[0.24928947692539816, 3, 0.6675449446004502, 25.790981409350945]"
545,10.461863,"[0.5130400203558926, 2, 4.626577901216426, 47.60859636043217]"
40,10.47445675,"[0.37902104239699663, 4, 2.2991516466736956, 24.72247005340841]"
824,10.47726925,"[0.0979886950658932, 4, 0.8982757238986854, 6.812606975899511]"
168,10.482988,"[0.801671751693029, 2, -0.2613719923432678, 1.630519527068192]"
985,10.495863,"[0.20108837697553408, 6, 4.956642216745804, 33.2710958047451]"
121,10.5139255,"[0.6821407296427756, 4, 0.34162344681792034, 30.68753256155653]"
665,10.527363,"[0.21773994437326621, 5, 3.2330025258413286, 22.243657384435288]"
115,10.53945675,"[0.5038883626528161, 3, 4.198897580071684, 21.669432689692623]"
273,10.546238,"[0.9015425531785776, 5, -0.1703016161328958, 11.574134097292529]"
84,10.5596755,"[0.8390353726220762, 3, 3.5188041982190335, 17.36793662092175]"
944,10.5758005,"[0.7154921404893405, 3, -0.19689436145939898, 15.20107632854146]"
659,10.595738,"[0.8492594539359872, 3, -0.13524741207717433, 31.291720482739]"
783,10.6538005,"[0.5309891189935184, 6, 4.884784469340252, 44.079447725041085]"
271,10.655738,"[0.5094600939723755, 4, 4.53382702535084, 4.9550688820844195]"
858,10.66920675,"[0.6217046330972755, 3, 3.812247475865642, 5.770073646626746]"
245,10.696113,"[0.7214803384119266, 3, 3.423594166773744, 17.922880379373982]"
398,10.70476925,"[0.6841204622779425, 5, 1.4444716959859274, 0.6512362872267698]"
981,10.72595675,"[0.09913071996002229, 4, 3.3488290739728996, 47.17071429063706]"
107,10.739363,"[0.6906958294125733, 4, 4.088915213302155, 40.46412091057222]"
903,10.7606755,"[0.701274533019506, 2, 2.0408559358815537, 24.042356885588916]"
840,10.7675505,"[0.6354942025773466, 3, 0.25763707878986253, 39.75616220676149]"
699,10.77470675,"[0.049499996253724934, 2, 3.4787827780934237, 44.34029438316927]"
524,10.78176925,"[0.9687816838770228, 4, -0.10580570290617142, 21.12099504624704]"
640,10.790738,"[0.23176430511941584, 2, 4.327283548070173, 32.615731921145915]"
596,10.79476925,"[0.09342075551126415, 4, 1.2943092485475953, 23.211262714799435]"
413,10.8336755,"[0.06586045181807611, 6, 1.1319786202314215, 11.343358432151787]"
682,10.8466755,"[0.2873588342379572, 3, 2.753113987244623, 42.78652291048069]"
430,10.84795675,"[0.2636808746113567, 5, 4.972718582554121, 44.7586997491671]"
162,10.85420675,"[0.6783089488888646, 6, -0.18914047492971714, 49.65126704177554]"
289,10.87170675,"[0.5330438608046641, 2, 3.60815530238375, 17.281271958130205]"
661,10.886738,"[0.6095977694629919, 4, -0.2786141899192378, 11.535145321566013]"
529,10.88864425,"[0.5831874524105506, 2, 4.667237746548747, 33.87601488485273]"
150,10.89214425,"[0.5057152795694584, 5, 0.20883112542059756, 11.998785678792498]"
764,10.89445675,"[0.3131907056699287, 3, 0.2297470932890816, 40.63546148004322]"
25,10.90151925,"[0.21402020801914598, 4, 2.69224496309969, 20.24521886013173]"
571,10.902113,"[0.08928610740147683, 5, 0.47976054278691116, 37.49324954177003]"
19,10.90526925,"[0.24722816826414867, 2, 2.944257931835023, 23.669142614110477]"
978,10.90620675,"[0.19891149242886905, 4, -0.4155222085616495, 12.212879587358353]"
397,10.92008175,"[0.5443426861194451, 5, 4.640633212677047, 1.220036950252346]"
444,10.9338005,"[0.841535506827369, 4, 4.3046232369245345, 9.341471350206428]"
18,10.93426925,"[0.4006963421067853, 4, -0.3075137866474228, 44.550765901384906]"
963,10.94039425,"[0.18120287493781156, 3, 1.8888003473361312, 19.626968468995898]"
972,10.963488,"[0.8675697922977704, 6, 4.7989271835569, 20.093493475765012]"
314,10.97101925,"[0.45199468229938705, 2, 0.23661849094400245, 7.9690994246114215]"
863,11.01564425,"[0.315536813296011, 2, 1.8923843404770233, 5.216703340144919]"
996,11.01701925,"[0.4009254795420339, 2, 3.115670062887649, 37.43523278241225]"
976,11.05470675,"[0.23199934598656366, 5, -0.3495701340399656, 13.980866694927016]"
541,11.05564425,"[0.4568382363537484, 3, 3.25044153424231, 43.25563847341443]"
308,11.0666755,"[0.9652692619454921, 5, -0.08319616873515345, 30.17417616168415]"
232,11.0724255,"[0.05569786124200088, 3, -0.05525984957345259, 29.44205320637256]"
616,11.07508175,"[0.15083280490022608, 4, 0.12081111052053284, 14.069066814570622]"
231,11.08026925,"[0.07438286175859297, 4, 2.5182671169971647, 2.4927553917560137]"
155,11.13008175,"[0.12557975156409062, 5, 0.766909319354578, 5.518625786939537]"
594,11.1415505,"[0.26503828276987834, 2, 4.280025587439739, 37.450644562788675]"
188,11.143488,"[0.1618929273894285, 3, -0.14463076913243483, 23.860754124397303]"
425,11.1450505,"[0.14154370315805706, 3, 4.746941393765764, 39.859789168673586]"
812,11.148613,"[0.5228503124284157, 2, 2.8368493213655164, 49.95376552589454]"
869,11.15195675,"[0.23342832255162663, 6, 0.2827284439422285, 44.06257757654183]"
604,11.15508175,"[0.8176219509225484, 5, 0.09847414510251706, 40.02170498657488]"
477,11.163863,"[0.9180861208842089, 4, 0.0022497725385395295, 32.3370052486995]"
898,11.16389425,"[0.3907557153448916, 4, 0.2793284456029229, 3.21088218406952]"
966,11.165613,"[0.5922552571813519, 3, -0.3612478097364532, 11.788036412792193]"
363,11.16670675,"[0.07772588812578216, 6, 0.5385893632508179, 11.931270310779633]"
658,11.1818005,"[0.8770674633512094, 3, 0.08998373434110796, 35.38114506487561]"
991,11.1926755,"[0.09452614044086317, 3, 4.068738650168455, 37.21260848421163]"
183,11.230988,"[0.4485965103758945, 5, 0.17735176526791818, 25.533669694935522]"
154,11.23914425,"[0.4238611314998186, 3, 0.41917065458419367, 47.85494430594216]"
555,11.24845675,"[0.8757740670878299, 4, 0.04839908603030618, 31.487921183859264]"
101,11.267988,"[0.14899091773629974, 3, -0.07526457256008318, 42.212678140384774]"
311,11.2745505,"[0.3543129854659248, 4, 4.512458855067631, 8.394307309499384]"
399,11.29458175,"[0.7153916687068579, 2, -0.15790263358743944, 45.517834707547266]"
176,11.300488,"[0.4511485276601594, 3, 0.37575823022826194, 41.4954723452359]"
418,11.3373005,"[0.17984759815903822, 6, 4.9199434667211035, 32.17082795304095]"
346,11.3445505,"[0.08597313873061327, 4, 4.9774840423194915, 14.448542448084826]"
371,11.352613,"[0.30464504071103093, 4, 3.600880706845631, 16.277764757970456]"
449,11.3668005,"[0.12524887865735018, 5, 1.7927700842562007, 24.829589430252913]"
559,11.37083175,"[0.49776962026939553, 4, 3.714602894024865, 21.750168397688835]"
932,11.400738,"[0.2059427330539472, 6, 4.349559404373757, 38.98284353992619]"
957,11.41545675,"[0.3810385504463987, 2, 4.366359223801134, 43.39182442471559]"
612,11.41870675,"[0.4358600761764611, 4, 4.379819889904926, 0.5349181614368871]"
63,11.42251925,"[0.591834787873399, 6, 0.21003675553659207, 10.819609163836866]"
422,11.434738,"[0.19744438097891306, 6, 0.2471655260790261, 7.707397051905558]"
817,11.45501925,"[0.1235533020746924, 6, 3.051644134650558, 20.510526920182038]"
199,11.45808175,"[0.3800581378349773, 5, -0.2456616001462606, 49.31609259179228]"
771,11.46114425,"[0.83224536062213, 5, -0.06890430958139804, 4.221431934131543]"
159,11.462613,"[0.2830853648945575, 4, 2.8446466955217975, 36.101931890796365]"
421,11.48258175,"[0.5747534633640287, 3, 0.09994396362294178, 5.115108059020536]"
57,11.50620675,"[0.7536692410844091, 6, 3.2223693739519472, 33.57945493116395]"
98,11.51826925,"[0.15386294669735917, 6, 4.223093484400007, 40.424872704188886]"
392,11.54258175,"[0.715257365824906, 3, -0.23004820690752764, 40.83358470725978]"
237,11.553988,"[0.25113610617192705, 3, -0.13805892621553673, 20.43956605286074]"
272,11.58189425,"[0.13156998145233062, 4, 0.22221451367247025, 43.944601482597356]"
540,11.5870505,"[0.3346780717533122, 4, -0.3152156514726778, 23.904296400921698]"
729,11.6260505,"[0.36273592584392117, 4, 3.20224932598676, 25.17298947382811]"
445,11.62833175,"[0.6502543637991343, 5, 2.8173676495668802, 5.885526277930632]"
450,11.65764425,"[0.09799074639212549, 2, 0.03234416100679083, 8.179072734403743]"
847,11.66583175,"[0.7565211605674448, 5, 4.655293248155896, 9.973746967728056]"
129,11.67658175,"[0.5311821216751241, 4, -0.4091053035594573, 37.592706786810396]"
516,11.67789425,"[0.4681851816519679, 3, 4.626493437819273, 15.058617936916205]"
360,11.680613,"[0.6558682557303177, 5, -0.14355308771846897, 32.00486652218174]"
597,11.68189425,"[0.22639925965626634, 5, 0.1984539451162639, 37.015858681715095]"
410,11.69314425,"[0.8898349285408503, 3, 4.536833124364467, 22.681673046228873]"
870,11.7050505,"[0.2826351048737956, 6, 4.417872539412162, 8.973774710247158]"
929,11.71733175,"[0.30327795581986244, 6, 0.2378111693586028, 45.630789417318354]"
822,11.7261755,"[0.09636930838447719, 6, 0.11329217168175776, 4.301852968326403]"
736,11.72839425,"[0.25197795192475875, 2, 0.15339297015766373, 15.624487654340905]"
826,11.7316755,"[0.9532446869039235, 3, 3.777975932612115, 37.267786104048994]"
722,11.7434255,"[0.9452911477926497, 4, -0.00511165772458122, 35.152870193133026]"
208,11.74658175,"[0.8226126890674523, 2, -0.060741567871942515, 40.864124752047694]"
345,11.7474255,"[0.4819993035768378, 3, 0.11324767348229159, 31.71153393645899]"
97,11.7483005,"[0.4067259711660354, 3, 4.51857094671523, 34.40516146798118]"
300,11.778488,"[0.2705930540672198, 5, 2.5217547504909392, 19.885785757724395]"
220,11.79620675,"[0.060253316176888644, 3, -0.47394939188648505, 33.25298892089722]"
634,11.80258175,"[0.2879974968037721, 3, 4.674136701347057, 24.064055269270927]"
132,11.81033175,"[0.4505901674562149, 4, 0.031402302709334085, 26.890585788388588]"
518,11.81958175,"[0.30503525380900565, 2, 3.6667566214160052, 47.138113439504146]"
141,11.854363,"[0.20606188977615325, 4, 3.4989969178920273, 40.17428947788514]"
386,11.867863,"[0.7006821431066999, 2, 0.04433006291287811, 49.10477620922569]"
815,11.89770675,"[0.090274473215641, 3, 4.75224441274385, 35.00276358865508]"
111,11.913863,"[0.5927647974445374, 4, -0.11010653039163776, 44.89033656526301]"
619,11.91651925,"[0.4637136601679723, 3, 4.664247114647675, 18.552009107927528]"
967,11.92508175,"[0.5238370695285073, 2, 4.085874923597855, 49.74122165317784]"
219,11.925363,"[0.7709616431719959, 3, -0.0864168100009085, 28.693746215485348]"
624,11.944363,"[0.01786862249343985, 4, -0.18209530153667502, 42.94677673773939]"
544,11.96214425,"[0.23870214029869474, 4, 0.010244970717326773, 18.200311805682155]"
369,11.994238,"[0.5187914539610536, 4, 0.1502637398615354, 27.903290862243484]"
940,12.011613,"[0.4357637136202774, 4, 0.18951331399559568, 39.472473351198]"
465,12.03570675,"[0.2200509083848887, 5, 4.8337876764925065, 15.116723513833128]"
557,12.051988,"[0.7049579272053401, 4, -0.002750275475353503, 19.27878554896117]"
798,12.06076925,"[0.36733356186579486, 3, 0.29647919171441917, 32.52100372827595]"
461,12.073863,"[0.765684155454583, 4, -0.1617323670857886, 48.909083020456556]"
354,12.09389425,"[0.6324790643893737, 5, 4.987784954425969, 25.51403202669521]"
420,12.094238,"[0.4232044593456416, 4, 4.235266829578602, 15.871374749393738]"
801,12.10383175,"[0.752723921684084, 3, 4.45908084440616, 9.564578171259372]"
479,12.12033175,"[0.3427654546446764, 3, 0.04434480882017322, 8.542687676666151]"
742,12.13689425,"[0.44748860593132167, 3, -0.1476645193731151, 22.967074964892515]"
406,12.13776925,"[0.22501380210362387, 3, 0.34869458246258256, 33.00566630298395]"
569,12.14458175,"[0.21215483045634745, 3, 0.6144108392464065, 21.018525096950874]"
50,12.155738,"[0.1372102805049636, 5, 0.20901690965025244, 23.85605132182193]"
286,12.1871755,"[0.15889303528414309, 2, 2.159331403821682, 0.45582496577535336]"
13,12.199113,"[0.06427706969353637, 3, 0.5312288049652456, 11.905105174002687]"
860,12.242988,"[0.5301869997798637, 4, 0.06006952774199881, 46.54757537618134]"
694,12.25539425,"[0.4568422817145631, 3, 0.5056078271443554, 3.1074631214974175]"
636,12.257113,"[0.16119492246874537, 4, -0.11553847802150347, 25.545987271904263]"
684,12.29020675,"[0.8414137468972389, 4, 0.019625002061558483, 28.967929866199942]"
108,12.323613,"[0.22431134182382606, 2, -0.08422315543738562, 21.432600107720777]"
478,12.33776925,"[0.13413718036915706, 2, -0.01064228245198523, 20.38760274799458]"
433,12.34495675,"[0.11680378774931387, 4, 2.940494589922767, 49.10628915128417]"
586,12.36601925,"[0.773494057338175, 4, 0.029825808310463553, 41.525094918237585]"
839,12.3956755,"[0.24827774217502907, 5, 2.2076530318576664, 42.78426183628098]"
881,12.401113,"[0.4254232082566665, 5, -0.09998599367048239, 16.922697320052702]"
709,12.40845675,"[0.44218980030601945, 4, 0.08686973817949684, 3.448300780065689]"
389,12.4260505,"[0.3051280897686765, 5, 0.11980825162856656, 5.8082515681333335]"
828,12.451488,"[0.21060725785845164, 4, -0.1067101092703936, 7.418475354818545]"
295,12.4929255,"[0.02907413002950879, 2, 0.7494260108526107, 33.20065799808624]"
76,12.54651925,"[0.04219516412351451, 3, 4.661989338567552, 25.405605181960112]"
163,12.57551925,"[0.06655325052626898, 4, 1.3940222991126112, 43.36244465305889]"
145,12.6099255,"[0.546652507070887, 2, 3.0686204258373464, 20.262978023116197]"
999,12.6114255,"[0.3832167359074385, 2, 3.2441170666578802, 10.157550099221416]"
799,12.6210505,"[0.06017116540996574, 4, 4.474698890826961, 4.364141090681357]"
86,12.63964425,"[0.08824397047456763, 3, 3.6845442120561946, 3.283300618421748]"
34,12.66608175,"[0.22705216409689868, 5, 3.1227352507804014, 44.57909213672428]"
104,12.68533175,"[0.25884809091306776, 5, 0.510031826548595, 1.7449319646578259]"
554,12.692238,"[0.8109826001016663, 5, 4.959742906742807, 42.472581174134376]"
502,12.700613,"[0.6551945793993205, 4, 0.01488659989756369, 20.10761408508557]"
753,12.70789425,"[0.04628565286401763, 2, 0.1145357084316484, 1.9121719313272838]"
409,12.7090505,"[0.4853303895018793, 5, -0.004103937730799534, 35.420627962088744]"
890,12.74226925,"[0.7151200675899693, 5, 3.6952583928097233, 20.78370168402114]"
246,12.744613,"[0.3343882413995889, 3, 0.01444668061863641, 46.11131962632604]"
692,12.75314425,"[0.6334950403446856, 5, 4.287501466743766, 16.130512885475753]"
923,12.767238,"[0.15495802278198292, 6, -0.029324131145244348, 22.545482135859306]"
153,12.770613,"[0.3919586550105244, 5, 4.457713875241208, 38.01885542085152]"
468,12.78389425,"[0.3801742717732681, 3, 0.0001461753914874242, 35.72911056751408]"
114,12.8163005,"[0.2055979652090365, 3, 2.7911852518242424, 44.809282660082495]"
520,12.85314425,"[0.07246959081409071, 4, 4.594721303388955, 34.38623937143524]"
66,12.8854255,"[0.2788038106519096, 5, 0.06174886301429139, 34.90732635635112]"
160,12.90345675,"[0.31571292977114934, 3, 0.07937279379842965, 29.492195174271586]"
157,12.905988,"[0.293056097203848, 2, 2.3388225524841477, 1.2554467863681256]"
42,12.92208175,"[0.21481184257653113, 3, 4.624088471942212, 34.96938740974605]"
59,12.92333175,"[0.9724183888858559, 3, 3.828349105528572, 33.86196379024782]"
211,12.92376925,"[0.25752007713272657, 5, 0.026453014836877675, 42.10713122351541]"
436,12.94339425,"[0.15415182473500316, 3, 3.981797937125088, 23.151661027404067]"
762,13.010488,"[0.0985129127600896, 3, 1.1712862506830746, 33.48564029503338]"
994,13.02376925,"[0.8491008982816192, 6, 4.620349788196853, 31.557442142159292]"
39,13.034363,"[0.3062206966454036, 3, 4.877347668554969, 31.891177285471535]"
482,13.04670675,"[0.3969324371695827, 3, 0.08311154734783432, 19.784043273891154]"
357,13.05714425,"[0.8894209227552313, 5, 4.868481030609775, 31.36245248118324]"
434,13.06308175,"[0.11261618379329277, 2, 2.6784736120891885, 39.4806154716496]"
565,13.07095675,"[0.37708912830884617, 2, 3.907700797778796, 35.27146648466376]"
280,13.11551925,"[0.02038621635187636, 3, 2.1648947966473995, 37.346751391738906]"
744,13.1199255,"[0.4960347086752118, 3, 0.04798095992318707, 5.888747880650848]"
995,13.1630505,"[0.6910739479262675, 3, 4.53961222313566, 31.52215330908711]"
530,13.17445675,"[0.2071152426236553, 3, 4.4348866029639105, 44.285966109513836]"
630,13.2328005,"[0.025601807596346973, 3, 2.9349763870195043, 22.697148932229226]"
207,13.307363,"[0.155413590138469, 4, 4.65046824197158, 6.031289186004514]"
950,13.3338005,"[0.06546407015754839, 4, 3.1312705054661154, 27.758563855156716]"
695,13.3974255,"[0.20723961148376138, 5, 4.357069246078011, 27.423342276489375]"
884,13.43426925,"[0.22978656611863393, 2, 3.219399693788317, 13.583698555698279]"
678,13.4483005,"[0.04029142672602007, 3, 4.09540014524098, 2.72105961589943]"
562,13.45483175,"[0.2662787870386531, 5, 2.91089955778328, 10.688236141207183]"
411,13.485113,"[0.26553401227482665, 2, 3.774970858627915, 9.997777267101307]"
755,13.5501755,"[0.27328218474807775, 4, 2.7694405118693384, 31.13172326077595]"
416,13.60451925,"[0.15224792301699364, 2, 3.4004776064133604, 42.473265758100325]"
466,13.60545675,"[0.17023229009886504, 5, -0.0670251670023091, 32.3408060730486]"
512,13.6564255,"[0.053197359872214196, 3, 4.508826580556837, 32.13518374413512]"
186,13.6638005,"[0.16308375557229132, 5, 4.304112693889223, 25.248384810403113]"
438,13.68939425,"[0.4532680905774967, 4, 4.814118718128889, 13.438224470967983]"
896,13.7345505,"[0.2153465052476767, 3, 3.318195457621352, 36.8703363942533]"
381,13.74426925,"[0.7491258881125104, 3, 4.80376281108107, 11.21113429401369]"
198,13.76026925,"[0.5115673520727592, 6, 4.321379607273466, 44.96986531999515]"
629,13.7664255,"[0.16297813150802928, 2, -0.08608882982235944, 38.415941690065075]"
772,13.766863,"[0.04310749732499825, 5, 2.4224636456392985, 43.964018681570636]"
608,13.773863,"[0.1748649028956783, 4, 3.568508790499651, 18.553136842355915]"
715,13.782613,"[0.1564877357852693, 5, 1.8673834164013212, 49.24492457128649]"
320,13.792988,"[0.14624042280888358, 4, 3.2362020239197014, 34.18394606346589]"
205,13.86539425,"[0.8265526805128232, 3, 4.710105560424396, 39.750209341767736]"
646,14.0055505,"[0.10532759173820687, 5, 3.0085407856288793, 11.70896651042911]"
223,14.02026925,"[0.283011248102042, 4, 3.4277230458138437, 41.944221909251326]"
267,14.0474255,"[0.27535366430420716, 5, 4.141465240903129, 30.386337424168186]"
537,14.057613,"[0.1577530916242802, 4, 3.46257499351857, 33.269489646278004]"
846,14.0829255,"[0.9688224219645559, 3, 4.952426817878411, 19.995606859305216]"
235,14.0849255,"[0.06220792315005465, 3, 1.9064788774070194, 20.980782356287893]"
431,14.20239425,"[0.19423336300059185, 5, 4.453486015115925, 14.222137868746579]"
911,14.2334255,"[0.2652238339568739, 2, 2.204901717880134, 17.732533894265536]"
226,14.23695675,"[0.33464178707137565, 5, 4.0046981120243945, 3.538731389067674]"
181,14.25764425,"[0.11938239807977122, 3, 3.1306253629358647, 11.53286930406944]"
711,14.29576925,"[0.6631054522752685, 3, 4.70044353655727, 16.8472609501472]"
532,14.302613,"[0.13759715918513385, 4, 3.6383002992716653, 2.669387577834582]"
192,14.310863,"[0.13244107751509188, 5, 2.223246254202951, 12.682886764734732]"
677,14.384613,"[0.29514897627316544, 2, 3.282225377651487, 21.601949002286958]"
998,14.389238,"[0.36372473122832766, 3, 4.3556636639694615, 1.3898580439827617]"
668,14.41133175,"[0.08236209354234235, 5, 3.554569753834196, 34.155180453583974]"
58,14.469363,"[0.2949510008649067, 2, 3.853536702645993, 48.795302242364976]"
0,14.4706755,"[0.7156753546480161, 6, 4.5137804119670575, 23.7848294965136]"
806,14.54851925,"[0.0014241809121767154, 5, -0.08236976548437097, 45.120221316916115]"
937,14.5598005,"[0.08197360854629035, 4, 4.548757632565645, 14.827662958740254]"
698,14.59145675,"[0.36044803370988426, 3, 3.7360800629944224, 11.39184186366425]"
741,14.600863,"[0.30561040535633816, 3, 3.607086602613254, 33.3695421637933]"
305,14.670988,"[0.37145626562294554, 4, 4.958499242667459, 5.743463986467607]"
347,14.782738,"[0.05238502473552459, 2, 4.123530549607324, 6.807624853607093]"
195,14.816988,"[0.1461164612231815, 3, 3.0715890530869063, 5.449914627833653]"
703,14.823988,"[0.2869350546228703, 3, 3.262228053405865, 24.754234812567404]"
480,14.8751755,"[0.2544702253079851, 4, 2.8654991854504903, 16.9547522771105]"
820,14.88608175,"[0.6114641886849066, 4, 3.6273141290488393, 43.12583659376342]"
105,14.88739425,"[0.017676253499638576, 3, 1.702766983890787, 45.25725023800696]"
490,14.959238,"[0.18253000808838007, 5, 2.5211112478581583, 15.557886636856075]"
215,14.98901925,"[0.14591378659431628, 3, 4.308094029740822, 31.663100642044196]"
303,15.077113,"[0.09129903115327397, 3, 3.802820233898851, 15.997253464780039]"
737,15.082238,"[0.09117918077903212, 3, 2.2011349874485546, 49.588018074255274]"
897,15.08858175,"[0.9523302190075796, 6, 4.591258104069761, 32.41465896120502]"
270,15.0953005,"[0.24898778238068658, 4, 4.446437653921257, 6.668390084565713]"
794,15.12833175,"[0.1481830590714466, 2, 3.99001616554758, 8.582311613613603]"
922,15.28820675,"[0.4307824828831711, 6, 4.756610720797527, 38.89687480352843]"
852,15.31076925,"[0.007806357187619817, 3, 2.3127086095895653, 32.52612192165902]"
892,15.311863,"[0.1020763642999849, 2, 4.589711867152771, 19.46955722194033]"
914,15.38564425,"[0.08800138885115821, 5, 2.3191917755499882, 10.001198518342155]"
983,15.42858175,"[0.04160930785700281, 4, 3.473607357534251, 32.01452562889867]"
350,15.5904255,"[0.11473862099927747, 4, 3.035822294276085, 27.158563159517957]"
351,15.597488,"[0.04312738661848169, 4, 2.7016942614523836, 12.138278841094216]"
236,15.644988,"[0.31103698755744463, 3, 4.240972717690657, 16.647139030785123]"
721,15.65526925,"[0.8615101829223747, 3, 4.523350029879117, 37.0789208977223]"
296,15.7093005,"[0.18477135978341944, 5, 4.580070080672804, 9.630180058831565]"
845,15.747488,"[0.07924237185424864, 3, 3.3243386962027923, 32.68937056104274]"
126,15.77264425,"[0.05106356346218471, 4, 1.3478240094838376, 35.209267662364475]"
439,15.79733175,"[0.5404746756294716, 4, 4.6621873840715065, 41.04214767731726]"
938,15.88114425,"[0.005097658366851626, 2, 4.580083946464057, 19.178461079261233]"
857,15.8918005,"[0.08023588429250585, 4, 4.245201531631784, 7.051768690616724]"
609,16.02564425,"[0.2480674039370541, 3, 4.901560344888888, 6.816144206895215]"
366,16.114863,"[0.011044692099233686, 5, 1.052282265383379, 25.734206703448265]"
535,16.1289255,"[0.29890728701815666, 2, 2.5559744025643045, 44.306802097273845]"
676,16.17464425,"[0.11859235544577723, 6, 2.3494293682311618, 45.30556483705516]"
509,16.2760505,"[0.11226676794714649, 3, 4.653703500965291, 49.48235570281733]"
790,16.536613,"[0.09246174602342795, 5, 4.0981238795339126, 18.51763865165789]"
297,16.87826925,"[0.6469489222192822, 3, 4.818600144041618, 2.445928356615463]"
849,16.992238,"[0.038316815743322366, 5, 4.0681384280384485, 32.10303513032507]"
321,17.0299255,"[0.09203039837182476, 6, 3.392841564921133, 43.421762856984216]"
701,17.044363,"[0.05609213347070237, 4, 3.2345705197837815, 13.370747539196223]"
723,17.04589425,"[0.11822292783443122, 3, 2.812173753851763, 12.543155464846748]"
693,17.08920675,"[0.08649355543162275, 6, 3.5910541915176433, 32.4981443592751]"
315,17.31833175,"[0.006825903941647543, 5, 0.6632438813178192, 43.0880545308107]"
123,17.3354255,"[0.8299528429022597, 4, 4.990647044416993, 49.05060597792893]"
184,17.45983175,"[0.3255116342708604, 4, 3.445146669545985, 49.75198147416091]"
52,17.60214425,"[0.44518557614373133, 5, 4.851904388914857, 33.82352958894032]"
1,17.63114425,"[0.13115640373239337, 5, 3.840362963826542, 16.92439819140619]"
508,17.83820675,"[0.5442076733826314, 4, 4.400343271637333, 13.4906326675272]"
882,18.11070675,"[0.2623996054440679, 6, 4.30430820583243, 49.03129567976036]"
80,18.35983175,"[0.06935323673803413, 5, 3.571345034106919, 24.91540148724047]"
598,18.3603005,"[0.02093882633931561, 4, 1.332824977961349, 43.20087951874929]"
190,18.568113,"[0.03851863682066407, 5, 4.31605980640801, 24.962090980233626]"
910,18.67108175,"[0.36154279782493426, 3, 4.917992509011334, 46.212679506535125]"
