,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
597,3.38003146,"[2.0319834181409986, 13, 2.106678332009765, 477, 478]"
586,3.398814207,"[2.376365229654482, 13, 2.386644496772334, 453, 485]"
281,3.404596019,"[2.698303531250477, 14, 2.226689744538709, 453, 453]"
493,3.414114725,"[2.6649370089977324, 12, 1.5986486670272468, 468, 466]"
394,3.416975,"[2.5917116983475577, 10, 2.4687810468862854, 465, 487]"
224,3.418570514,"[2.1736472609695072, 13, 1.6305069884070267, 468, 488]"
462,3.428230653,"[2.083079641640792, 11, 2.0880797075386224, 487, 497]"
541,3.441126047,"[2.6741714767123517, 13, 2.1924196923291297, 451, 456]"
240,3.443774228,"[2.2851650147536686, 12, 1.736501386843046, 460, 481]"
565,3.468165934,"[2.967128260176085, 15, 1.7707311213214745, 457, 452]"
718,3.492149874,"[2.529496261544041, 12, 2.352804637189201, 491, 488]"
625,3.49941135,"[2.9867704180381227, 13, 2.3970316270004566, 494, 467]"
400,3.50605975,"[2.605979122391976, 14, 1.8415667630014265, 500, 491]"
370,3.547102632,"[2.9223117431883217, 14, 2.3698460317597707, 498, 491]"
481,3.582845292,"[2.023614371381437, 11, 2.2978923726235116, 462, 462]"
569,3.600818259,"[2.73397632461759, 15, 2.1084107448739022, 456, 493]"
314,3.601780526,"[2.7021935408393154, 15, 2.3842995608840982, 452, 486]"
644,3.610924839,"[2.932125927599902, 13, 1.8322528775229374, 488, 483]"
69,3.615395237,"[2.0218351325109074, 15, 1.7706203191785432, 499, 475]"
134,3.620175607,"[2.9977181174740077, 14, 2.4198189019644687, 472, 499]"
663,3.620683532,"[2.849272379690495, 10, 1.7689994762587653, 462, 451]"
475,3.621417147,"[2.6430046011265405, 15, 1.9350412540093105, 459, 488]"
795,3.66115079,"[2.7217243293180866, 12, 2.3757504941126424, 497, 476]"
698,3.67007441,"[2.7251011474332176, 12, 2.117328313965408, 494, 491]"
511,3.671459817,"[2.526492711167777, 12, 2.4549620860483454, 477, 473]"
761,3.705110985,"[2.132131980275292, 14, 2.104622956566132, 482, 483]"
32,3.717809342,"[2.7225421838086534, 14, 2.3831875367456403, 472, 491]"
443,3.729864823,"[2.616457727750443, 13, 2.1672096162758936, 479, 484]"
431,3.735404362,"[2.590374486323171, 10, 2.4782357698116364, 475, 492]"
235,3.755969288,"[2.9658896050481904, 13, 2.3603045234205653, 497, 489]"
763,3.759366768,"[2.683643427552362, 15, 2.1153667238056735, 486, 482]"
635,3.764476891,"[2.4578425158449715, 13, 2.0856493275776873, 475, 482]"
553,3.787282287,"[2.9521080071404784, 10, 2.346494753273795, 481, 490]"
344,3.81187455,"[2.181788673409654, 12, 2.4250447186297843, 466, 483]"
556,3.848529831,"[2.8890617406792787, 15, 1.5425009251550375, 493, 472]"
464,3.898180053,"[2.174066078627358, 14, 2.494766179476155, 478, 472]"
514,3.904364507,"[2.6392357349205815, 11, 2.2195076336528903, 464, 450]"
621,3.906898215,"[2.3201720943555957, 10, 2.494277129963881, 484, 455]"
217,3.944618281,"[2.2578551041531436, 10, 2.254389079324237, 480, 457]"
271,3.980514466,"[2.3870144741820183, 15, 2.246547673572755, 490, 480]"
299,3.981886505,"[2.149371544691634, 12, 2.192937964086421, 458, 493]"
42,3.996357344,"[2.911065007857816, 15, 2.154856364071345, 460, 486]"
221,4.003358047,"[2.8054709236581115, 14, 2.450852174724809, 451, 486]"
4,4.015921797,"[2.0634676440977224, 11, 1.9743595653774373, 468, 488]"
716,4.020127751,"[2.921200828113353, 14, 1.6480764807146273, 481, 464]"
55,4.028025745,"[2.2798932774752942, 15, 2.274945629205272, 498, 477]"
513,4.037168615,"[2.025129609242918, 14, 2.023087911348698, 481, 475]"
155,4.089186382,"[2.7508332715027732, 12, 2.120614749948277, 470, 459]"
756,4.151699998,"[2.9573737268047404, 12, 2.2838800611879204, 493, 481]"
432,4.159074403,"[2.2385107010810996, 13, 2.175060991689255, 452, 455]"
137,4.202398441,"[2.2691953471332997, 15, 2.3724305879692764, 452, 458]"
410,4.235417311,"[2.149071862848413, 12, 2.45331918861782, 482, 487]"
581,4.31470115,"[2.9253007846006787, 14, 2.496944106478172, 468, 465]"
36,4.373765564,"[2.3342862599259107, 12, 2.2716150727227262, 494, 460]"
764,4.408554617,"[2.64730192686374, 13, 1.9239741615052148, 478, 485]"
336,4.409338963,"[2.7911072170363336, 14, 1.8560258244880372, 497, 466]"
768,4.42459651,"[2.272464649926711, 10, 2.3389551805013884, 498, 473]"
714,4.444499223,"[2.0455457286717555, 14, 2.0297789255706307, 482, 481]"
447,4.54495333,"[2.299361216160454, 14, 2.1356186506163124, 492, 497]"
480,4.647793341,"[2.056977645172526, 15, 1.7783293866193632, 472, 490]"
507,4.678024359,"[2.2845244692529163, 12, 2.4084198585494954, 482, 473]"
356,4.779087854,"[2.8280296227233537, 14, 2.34153016708269, 491, 459]"
686,4.844931831,"[2.268420666473582, 11, 2.4674183067910724, 475, 491]"
590,4.859945938,"[2.0981080640267096, 14, 2.274621420424078, 498, 476]"
171,4.861930268,"[2.3499349457745127, 12, 2.3483621962681895, 499, 498]"
280,4.867777333,"[2.1484481673469884, 12, 2.1431178100610104, 482, 457]"
396,4.876199202,"[2.614479906515591, 14, 2.348794210387906, 492, 492]"
468,4.918593031,"[2.5691144062976825, 11, 2.366643063041885, 464, 462]"
547,4.935622938,"[2.5301973336567913, 14, 2.246142651354443, 495, 490]"
749,4.940425531,"[2.5788980647815327, 13, 2.4033540538358134, 463, 458]"
422,4.941193028,"[2.9196253521325284, 13, 2.1883058336271324, 486, 465]"
397,4.963932598,"[2.3666566770166444, 10, 2.2269186074890186, 495, 455]"
324,4.968326625,"[2.121799259786257, 14, 2.2830323340910805, 454, 475]"
300,5.016791832,"[2.8034932283000473, 14, 1.9083959153432775, 487, 498]"
106,5.016899118,"[2.152758969552814, 10, 2.1818929179750657, 471, 471]"
117,5.056181406,"[2.5550677147463356, 14, 2.1881249129352125, 453, 468]"
1,5.072786066,"[2.036050024854148, 15, 2.449548434805822, 465, 478]"
477,5.336108133,"[2.508448445619387, 14, 2.4147259784476214, 482, 450]"
645,5.376110729,"[2.3207930183417314, 13, 2.153646074783414, 474, 470]"
270,5.506173785,"[2.2959890574656856, 10, 2.334299969307997, 469, 493]"
116,5.612623594,"[2.6274445122581755, 15, 2.280788908442875, 463, 452]"
132,5.629775632,"[2.172568199511517, 14, 2.390747711465224, 474, 491]"
708,5.655205748,"[2.408943784442739, 15, 2.407835153839505, 458, 463]"
313,5.7573296,"[2.79155743577069, 14, 2.444220224033426, 497, 472]"
290,5.813529429,"[2.950967475193112, 14, 2.3559227040855304, 474, 457]"
350,5.830101473,"[2.343189682914588, 11, 2.4279686790372597, 455, 464]"
250,5.961008625,"[2.315267077897762, 15, 2.446917786965075, 480, 452]"
789,6.169718706,"[2.755796739224767, 14, 2.377056983953683, 452, 466]"
365,6.171491161,"[2.7396288672607776, 13, 2.4775923535985043, 464, 451]"
799,6.447707384,"[2.824131153696692, 15, 2.4084382105866813, 499, 495]"
215,6.774076388,"[2.838624923462654, 14, 2.3202639752982614, 488, 468]"
125,6.954949192,"[2.7206608708834215, 13, 2.2555323617678535, 455, 481]"
214,8.793387704,"[2.4037018912643844, 15, 2.2783148297149367, 458, 459]"
